"id","campaignid","sample","family","genus","species","length","number","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Carangidae","Carangoides","fulvoguttatus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Carangidae","Carangoides","spp",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Carangidae","Decapterus","spp",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Carangidae","Pseudocaranx","spp",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Carangidae","Seriola","dumerili",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Carangidae","Seriola","hippos",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Carangidae","Unknown","sp10",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Carangidae","Unknown","spp",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Dasyatidae","Taeniurops","meyeni",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Glaucosomatidae","Glaucosoma","buergeri",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Haemulidae","Diagramma","pictum labiosum",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Labridae","Bodianus","solatus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Labridae","Bodianus","spp",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Labridae","Bodianus","vulpinus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Labridae","Choerodon","rubescens",358.3793,1,2027.70873,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Labridae","Coris","auricularis",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Labridae","Stethojulis","spp",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Labridae","Suezichthys","cyanolaemus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Labridae","Unknown","na",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Lethrinidae","Gymnocranius","spp",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Lethrinidae","Lethrinus","miniatus",292.49548,1,1899.1113,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Lethrinidae","Lethrinus","miniatus",327.38365,1,1946.83829,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Lethrinidae","Lethrinus","nebulosus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Lethrinidae","Lethrinus","ravus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Lutjanidae","Pristipomoides","multidens",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Lutjanidae","Pristipomoides","spp",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Lutjanidae","Pristipomoides","typus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Monacanthidae","Nelusetta","ayraud",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Mullidae","Parupeneus","spilurus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Muraenidae","Gymnothorax","woodwardi",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Nemipteridae","Pentapodus","nagasakiensis",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Nemipteridae","Pentapodus","spp",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Pinguipedidae","Unknown","spp",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Rachycentridae","Rachycentron","canadum",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Rhinidae","Rhynchobatus","australiae",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Scaridae","Scarus","sp3",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Scombridae","Scomberomorus","spp",691.3613,1,3092.39736,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Serranidae","Epinephelus","areolatus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Serranidae","Epinephelus","morrhua",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Serranidae","Epinephelus","rivulatus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Sparidae","Chrysophrys","auratus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Sphyrnidae","Sphyrna","lewini",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Tetraodontidae","Unknown","sp1",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Triakidae","Hemitriakis","falcata",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2","Triakidae","Mustelus","spp",NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.2","2021-05_Abrolhos_stereo-BRUVs","npz6.2",NA,NA,NA,NA,0,NA,-28.0612,113.4339,20210512,09:26:00,"NPZ6","No-take","npz6.2",43.6,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Carangoides","fulvoguttatus",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Carangoides","spp",769.94355,1,2005.41885,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Carangoides","spp",NA,1,3714.88393,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Carangoides","spp",NA,1,3799.22358,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Carangoides","spp",NA,1,2901.18591,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Carangoides","spp",NA,1,2949.34082,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Carangoides","spp",NA,1,2968.20519,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Decapterus","spp",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Pseudocaranx","spp",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Seriola","dumerili",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Seriola","hippos",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Unknown","sp10",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carangidae","Unknown","spp",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Dasyatidae","Taeniurops","meyeni",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Glaucosomatidae","Glaucosoma","buergeri",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Haemulidae","Diagramma","pictum labiosum",650.97792,1,1280.79796,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Haemulidae","Diagramma","pictum labiosum",557.49136,1,1397.60402,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Haemulidae","Diagramma","pictum labiosum",535.18968,1,1492.43634,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Bodianus","solatus",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Bodianus","spp",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Bodianus","vulpinus",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Choerodon","rubescens",336.91902,1,2062.25401,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Choerodon","rubescens",251.13499,1,1284.79624,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Choerodon","rubescens",NA,1,1073.48744,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Choerodon","rubescens",NA,1,2784.72564,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Coris","auricularis",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Stethojulis","spp",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Suezichthys","cyanolaemus",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Unknown","na",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Gymnocranius","spp",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","miniatus",422.51928,1,1397.27988,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","miniatus",325.33232,1,1398.05301,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","miniatus",373.96972,1,1245.72397,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","miniatus",419.0732,1,2174.64558,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","nebulosus",686.08892,1,4562.17345,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","nebulosus",528.89089,1,1316.18143,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","nebulosus",626.32466,1,1542.32903,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","ravus",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lutjanidae","Pristipomoides","multidens",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lutjanidae","Pristipomoides","spp",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.20","2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lutjanidae","Pristipomoides","typus",NA,0,NA,-28.0736,113.4593,20210512,09:13:00,"NPZ6","No-take","npz6.21",50.4,"Molly","Y","Y"
